event_url,title,datetime_local,city,state,country,postal_code,ticket_id,ticket_price,total_price,quantity,event_category
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 11:30:00,London,England,GB,SE1 3TQ,40567941,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 11:00:00,London,England,GB,SE1 3TQ,40567940,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 12:30:00,London,England,GB,SE1 3TQ,30450129,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 13:30:00,London,England,GB,SE1 3TQ,30450131,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 15:00:00,London,England,GB,SE1 3TQ,30450134,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 12:00:00,London,England,GB,SE1 3TQ,40568018,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 13:00:00,London,England,GB,SE1 3TQ,30450136,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 13:30:00,London,England,GB,SE1 3TQ,30450137,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 12:30:00,London,England,GB,SE1 3TQ,30450141,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 12:30:00,London,England,GB,SE1 3TQ,30450135,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 14:00:00,London,England,GB,SE1 3TQ,30450144,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 14:30:00,London,England,GB,SE1 3TQ,30450139,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 11:00:00,London,England,GB,SE1 3TQ,40567943,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 15:00:00,London,England,GB,SE1 3TQ,30450140,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-12 14:00:00,London,England,GB,SE1 3TQ,30450138,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 11:30:00,London,England,GB,SE1 3TQ,40567944,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 12:00:00,London,England,GB,SE1 3TQ,40567945,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 13:00:00,London,England,GB,SE1 3TQ,30450142,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 14:30:00,London,England,GB,SE1 3TQ,30450145,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 12:30:00,London,England,GB,SE1 3TQ,30450147,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 13:30:00,London,England,GB,SE1 3TQ,30450143,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 12:00:00,London,England,GB,SE1 3TQ,40568020,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-18 15:00:00,London,England,GB,SE1 3TQ,30450146,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 13:00:00,London,England,GB,SE1 3TQ,30450154,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 12:30:00,London,England,GB,SE1 3TQ,30450153,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 14:00:00,London,England,GB,SE1 3TQ,30450150,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 11:00:00,London,England,GB,SE1 3TQ,40567946,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 13:00:00,London,England,GB,SE1 3TQ,30450148,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 14:30:00,London,England,GB,SE1 3TQ,30450151,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 15:00:00,London,England,GB,SE1 3TQ,30450152,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-19 13:30:00,London,England,GB,SE1 3TQ,30450149,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 14:30:00,London,England,GB,SE1 3TQ,30450157,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 11:30:00,London,England,GB,SE1 3TQ,40567947,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 12:00:00,London,England,GB,SE1 3TQ,40567948,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 11:30:00,London,England,GB,SE1 3TQ,40567950,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 14:00:00,London,England,GB,SE1 3TQ,30450156,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 13:30:00,London,England,GB,SE1 3TQ,30450155,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 12:00:00,London,England,GB,SE1 3TQ,40568007,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 12:30:00,London,England,GB,SE1 3TQ,30450159,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 14:00:00,London,England,GB,SE1 3TQ,30450162,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-25 15:00:00,London,England,GB,SE1 3TQ,30450158,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 15:00:00,London,England,GB,SE1 3TQ,30450164,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 13:00:00,London,England,GB,SE1 3TQ,30450160,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 14:30:00,London,England,GB,SE1 3TQ,30450163,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-26 13:30:00,London,England,GB,SE1 3TQ,30450161,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 14:00:00,London,England,GB,SE1 3TQ,30450168,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 14:30:00,London,England,GB,SE1 3TQ,30450169,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 12:00:00,London,England,GB,SE1 3TQ,40567951,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 11:00:00,London,England,GB,SE1 3TQ,40567949,35.0,35.0,35,TASTING
